ID	Group
SRR3160442	Healthy
ERR719321	Healthy
ERR478991	Healthy
ERR321091	Healthy
SRR6474268	Healthy
ERR480820	Healthy
ERR719117	Healthy
ERR720159	Healthy
ERR321078	Healthy
ERR209819	Healthy
ERR720196	Healthy
ERR525885	Healthy
ERR525899	Healthy
ERR719529	Healthy
ERR719540	Healthy
ERR525722	Healthy
SRR5813385	Healthy
ERR1809154	Healthy
ERR719465	Healthy
SRR961809	Healthy
ERR719560	Healthy
ERR480625	Healthy
SRR5813449	Healthy
ERR505086	Healthy
SRR5091553	Healthy
SRR6474260	Healthy
ERR719023	Healthy
ERR525838	Healthy
ERR1809121	Healthy
ERR209262	Healthy
ERR209668	Healthy
ERR719539	Healthy
ERR525983	Healthy
ERR719435	Healthy
ERR525858	Healthy
ERR478973	Healthy
SRR5813387	Healthy
ERR209820	Healthy
ERR526070	Healthy
ERR209826	Healthy
ERR209810	Healthy
ERR719941	Healthy
SRR5903334	Healthy
ERR719983	Healthy
ERR525790	Healthy
ERR719588	Healthy
ERR479051	Healthy
ERR719751	Healthy
ERR011335	Healthy
ERR209741	Healthy
SRR5813391	Healthy
SRR5903358	Healthy
ERR720005	Healthy
SRR6474310	Healthy
ERR719183	Healthy
SRR5813470	Healthy
SRR5091612	Healthy
ERR720029	Healthy
ERR209395	Healthy
SRR5651463	Healthy
ERR209435	Healthy
SRR5091473	Healthy
ERR479091	Healthy
SRR5275415	Healthy
ERR011094	Healthy
ERR720225	Healthy
SRR5763458	Healthy
SRR961748	Healthy
ERR011142	Healthy
ERR209071	Healthy
ERR720049	Healthy
ERR479294	Healthy
ERR719630	Healthy
SRR5813339	Healthy
ERR719114	Healthy
ERR526043	Healthy
ERR011328	Healthy
ERR209247	Healthy
ERR209410	Healthy
ERR525968	Healthy
ERR011140	Healthy
ERR321535	Healthy
SRR961690	Healthy
ERR525980	Healthy
ERR011109	Healthy
ERR209351	Healthy
ERR011168	Healthy
ERR479049	Healthy
ERR526068	Healthy
ERR209124	Healthy
ERR209843	Healthy
ERR209308	Healthy
ERR479017	Healthy
ERR719377	Healthy
ERR719413	Healthy
ERR720163	Healthy
ERR719411	Healthy
ERR525944	Healthy
ERR719351	Healthy
ERR525771	Healthy
ERR480815	Healthy
ERR321235	Healthy
SRR1930176	Healthy
ERR719173	Healthy
ERR480546	Healthy
ERR719471	Healthy
ERR209258	Healthy
SRR5983435	Healthy
ERR209453	Healthy
SRR5813307	Healthy
ERR209224	Healthy
ERR209455	Healthy
ERR719688	Healthy
ERR209467	Healthy
ERR321553	Healthy
ERR479582	Healthy
ERR321170	Healthy
SRR961762	Healthy
ERR321351	Healthy
ERR479133	Healthy
ERR525884	Healthy
ERR525802	Healthy
ERR480485	Healthy
ERR479019	Healthy
ERR720237	Healthy
ERR525845	Healthy
ERR1398144	Healthy
ERR720121	Healthy
ERR321440	Healthy
ERR479342	Healthy
ERR011348	Healthy
ERR011252	Healthy
ERR720107	Healthy
ERR321253	Healthy
ERR209252	Healthy
ERR719975	Healthy
ERR480791	Healthy
ERR719380	Healthy
ERR719249	Healthy
ERR525813	Healthy
ERR719918	Healthy
SRR6474307	Healthy
ERR209301	Healthy
ERR525872	Healthy
SRR5903349	Healthy
ERR719090	Healthy
ERR321414	Healthy
ERR719702	Healthy
ERR719838	Healthy
ERR719031	Healthy
ERR1809140	Healthy
SRR5983402	Healthy
ERR525918	Healthy
ERR525893	Healthy
ERR720131	Healthy
ERR719144	Healthy
ERR719936	Healthy
ERR720147	Healthy
ERR481094	Healthy
ERR321419	Healthy
SRR5813453	Healthy
SRR6474235	Healthy
SRR6474282	Healthy
ERR525702	Healthy
ERR719912	Healthy
ERR526018	Healthy
ERR719457	Healthy
ERR720055	Healthy
ERR480653	Healthy
ERR719237	Healthy
SRR6474267	Healthy
ERR479397	Healthy
ERR525851	Healthy
ERR480475	Healthy
SRR5983476	Healthy
ERR480771	Healthy
SRR5275423	Healthy
ERR719224	Healthy
ERR479602	Healthy
ERR209345	Healthy
ERR1809135	Healthy
ERR209469	Healthy
ERR719826	Healthy
ERR719793	Healthy
ERR719469	Healthy
ERR719235	Healthy
SRR6474304	Healthy
ERR719043	Healthy
ERR209524	Healthy
ERR720037	Healthy
ERR209430	Healthy
ERR479120	Healthy
ERR719653	Healthy
ERR479000	Healthy
ERR479206	Healthy
ERR719824	Healthy
SRR5091531	Healthy
SRR961848	Healthy
ERR525987	Healthy
ERR011203	Healthy
ERR719547	Healthy
ERR526078	Healthy
ERR479172	Healthy
SRR3496377	Healthy
ERR526054	Healthy
ERR719866	Healthy
SRR5813458	Healthy
ERR525768	Healthy
SRR5813344	Healthy
SRR5947831	Healthy
SRR5813291	Healthy
ERR719637	Healthy
ERR479210	Healthy
ERR719330	Healthy
ERR321249	Healthy
SRR5947850	Healthy
ERR209166	Healthy
ERR719562	Healthy
SRR6474239	Healthy
ERR479321	Healthy
ERR720118	Healthy
ERR479380	Healthy
ERR525829	Healthy
ERR209475	Healthy
ERR209642	Healthy
ERR480761	Healthy
ERR011314	Healthy
ERR480556	Healthy
ERR719893	Healthy
ERR719044	Healthy
ERR209326	Healthy
ERR719564	Healthy
ERR719593	Healthy
ERR209196	Healthy
SRR5813468	Healthy
ERR525721	Healthy
SRR5813213	Healthy
ERR209183	Healthy
ERR719738	Healthy
ERR719809	Healthy
ERR720018	Healthy
ERR719603	Healthy
SRR1930128	Healthy
ERR209504	Healthy
SRR1930253	Healthy
SRR6474277	Healthy
SRR6474241	Healthy
ERR525777	Healthy
ERR209132	Healthy
ERR011192	Healthy
ERR480467	Healthy
ERR719802	Healthy
ERR209347	Healthy
ERR719617	Healthy
ERR719328	Healthy
ERR209269	Healthy
ERR719550	Healthy
ERR011158	Healthy
ERR719449	Healthy
ERR719831	Healthy
SRR5813425	Healthy
ERR719107	Healthy
ERR011201	Healthy
ERR719332	Healthy
SRR5275401	Healthy
ERR478964	Healthy
ERR480756	Healthy
ERR719816	Healthy
SRR6474219	Healthy
ERR695611	Healthy
ERR719858	Healthy
ERR719163	Healthy
ERR525903	Healthy
ERR321607	Healthy
ERR719548	Healthy
ERR719852	Healthy
SRR5091475	Healthy
ERR209484	Healthy
ERR719840	Healthy
ERR720205	Healthy
SRR6474256	Healthy
SRR6474294	Healthy
ERR719081	Healthy
ERR526048	Healthy
ERR525822	Healthy
ERR481080	Healthy
ERR719166	Healthy
ERR321562	Healthy
SRR5813222	Healthy
ERR719991	Healthy
ERR695610	Healthy
ERR526011	Healthy
ERR479266	Healthy
ERR719851	Healthy
ERR525924	Healthy
ERR209358	Healthy
ERR209313	Healthy
SRR5651419	Healthy
ERR011260	Healthy
ERR719008	Healthy
ERR479288	Healthy
ERR720174	Healthy
ERR480768	Healthy
ERR719669	Healthy
ERR525940	Healthy
ERR209522	Healthy
ERR719645	Healthy
SRR053011	Healthy
ERR526023	Healthy
ERR719307	Healthy
ERR719369	Healthy
ERR719401	Healthy
ERR719756	Healthy
SRR5813174	Healthy
ERR2182603	Healthy
ERR719770	Healthy
ERR719429	Healthy
SRR5650045	Healthy
ERR695602	Healthy
ERR718989	Healthy
SRR6474212	Healthy
SRR5763478	Healthy
ERR719039	Healthy
SRR5813361	Healthy
SRR5813406	Healthy
SRR053020	Healthy
SRR5813357	Healthy
ERR011231	Healthy
SRR5983376	Healthy
ERR719193	Healthy
SRR1931178	Healthy
ERR479406	Healthy
ERR525786	Healthy
ERR719875	Healthy
ERR720213	Healthy
ERR209377	Healthy
ERR719374	Healthy
SRR5275447	Healthy
SRR5813209	Healthy
ERR209218	Healthy
ERR719086	Healthy
SRR5813371	Healthy
ERR209663	Healthy
ERR209844	Healthy
ERR525833	Healthy
ERR719673	Healthy
ERR525896	Healthy
ERR209905	Healthy
SRR5813175	Healthy
SRR5813400	Healthy
SRR5813429	Healthy
SRR5813375	Healthy
SRR5763446	Healthy
SRR5813444	Healthy
ERR719990	Healthy
ERR011291	Healthy
SRR3313059	Healthy
SRR5813285	Healthy
SRR6474313	Healthy
SRR3160439	Healthy
ERR525745	Healthy
ERR209294	Healthy
SRR5091514	Healthy
ERR719119	Healthy
ERR209288	Healthy
ERR011309	Healthy
ERR719511	Healthy
ERR719594	Healthy
ERR719745	Healthy
ERR480575	Healthy
SRR5650027	Healthy
ERR719927	Healthy
ERR720228	Healthy
ERR209078	Healthy
ERR720010	Healthy
ERR480538	Healthy
ERR720152	Healthy
ERR719846	Healthy
ERR719095	Healthy
ERR719767	Healthy
ERR720136	Healthy
SRR6474245	Healthy
ERR479044	Healthy
ERR719182	Healthy
ERR719157	Healthy
ERR480646	Healthy
ERR480491	Healthy
ERR525751	Healthy
ERR011232	Healthy
ERR720126	Healthy
ERR321452	Healthy
SRR5091542	Healthy
ERR480809	Healthy
ERR209202	Healthy
ERR321161	Healthy
ERR209407	Healthy
SRR5651435	Healthy
ERR720185	Healthy
ERR525938	Healthy
SRR5275412	Healthy
ERR209896	Healthy
ERR719387	Healthy
SRR5813412	Healthy
ERR719884	Healthy
SRR5275454	Healthy
SRR5983276	Healthy
ERR478986	Healthy
SRR5651431	Healthy
SRR5763460	Healthy
ERR209086	Healthy
ERR209518	Healthy
ERR480456	Healthy
ERR479371	Healthy
ERR719215	Healthy
ERR719103	Healthy
ERR209364	Healthy
ERR209686	Healthy
SRR5091490	Healthy
ERR209110	Healthy
ERR526066	Healthy
ERR209851	Healthy
SRR961804	Healthy
ERR719088	Healthy
ERR719353	Healthy
ERR210146	Healthy
ERR720217	Healthy
ERR719709	Healthy
ERR720044	Healthy
ERR719298	Healthy
ERR209319	Healthy
SRR961772	Healthy
ERR479378	Healthy
ERR525799	Healthy
SRR5813192	Healthy
ERR480519	Healthy
ERR719919	Healthy
ERR719027	Healthy
ERR719404	Healthy
SRR961782	Healthy
ERR719988	Healthy
ERR525719	Healthy
ERR719394	Healthy
ERR011197	Healthy
SRR5091578	Healthy
ERR719582	Healthy
ERR720154	Healthy
SRR5651424	Healthy
ERR719227	Healthy
ERR478961	Healthy
SRR5813297	Healthy
ERR209384	Healthy
ERR719450	Healthy
SRR5813319	Healthy
SRR3313080	Healthy
ERR526084	Healthy
ERR525793	Healthy
ERR321594	Healthy
ERR209338	Healthy
ERR525908	Healthy
ERR719422	Healthy
ERR719760	Healthy
ERR480591	Healthy
ERR480543	Healthy
ERR719625	Healthy
ERR525963	Healthy
ERR719319	Healthy
ERR480532	Healthy
ERR720102	Healthy
ERR479118	Healthy
ERR719327	Healthy
ERR720230	Healthy
ERR321637	Healthy
ERR480589	Healthy
ERR209420	Healthy
SRR5813266	Healthy
ERR1809141	Healthy
ERR479269	Healthy
ERR719872	Healthy
ERR480888	Healthy
ERR525992	Healthy
ERR480872	Healthy
SRR5813437	Healthy
SRR961784	Healthy
ERR719292	Healthy
ERR719863	Healthy
ERR209726	Healthy
ERR719014	Healthy
ERR480614	Healthy
ERR011279	Healthy
ERR719484	Healthy
ERR209417	Healthy
ERR321418	Healthy
ERR719432	Healthy
ERR479062	Healthy
ERR719097	Healthy
ERR719662	Healthy
ERR209443	Healthy
SRR5091477	Healthy
ERR209234	Healthy
SRR5813303	Healthy
ERR480630	Healthy
ERR525931	Healthy
ERR525861	Healthy
ERR719397	Healthy
ERR505095	Healthy
ERR719339	Healthy
ERR719342	Healthy
SRR5813238	Healthy
ERR526035	Healthy
ERR209494	Healthy
ERR011123	Healthy
ERR719493	Healthy
ERR1809132	Healthy
ERR011217	Healthy
ERR321592	Healthy
ERR719735	Healthy
SRR5813463	Healthy
ERR209456	Healthy
ERR526016	Healthy
ERR479370	Healthy
ERR525726	Healthy
SRR5903373	Healthy
ERR479099	Healthy
ERR209176	Healthy
ERR719251	Healthy
ERR525815	Healthy
ERR525914	Healthy
ERR479033	Healthy
ERR480559	Healthy
ERR719782	Healthy
SRR5813335	Healthy
ERR719026	Healthy
ERR719995	Healthy
ERR525794	Healthy
ERR526028	Healthy
ERR321646	Healthy
SRR5813201	Healthy
ERR479586	Healthy
ERR720143	Healthy
ERR719509	Healthy
ERR719488	Healthy
ERR719693	Healthy
ERR719158	Healthy
ERR480603	Healthy
SRR3313102	Healthy
ERR719570	Healthy
ERR719835	Healthy
ERR720229	Healthy
ERR209266	Healthy
ERR720125	Healthy
ERR209323	Healthy
ERR011334	Healthy
ERR719417	Healthy
ERR719102	Healthy
SRR961803	Healthy
ERR209329	Healthy
SRR5813272	Healthy
SRR6474211	Healthy
ERR719232	Healthy
ERR720022	Healthy
ERR209734	Healthy
ERR479014	Healthy
ERR719705	Healthy
ERR209414	Healthy
ERR525875	Healthy
SRR5651457	Healthy
ERR719032	Healthy
ERR525739	Healthy
ERR209385	Healthy
SRR961785	Healthy
ERR525709	Healthy
ERR719165	Healthy
ERR209059	Healthy
ERR209235	Healthy
ERR209432	Healthy
ERR209439	Healthy
ERR720199	Healthy
ERR720033	Healthy
ERR525954	Healthy
ERR209144	Healthy
ERR525854	Healthy
ERR209083	Healthy
ERR479134	Healthy
SRR5813324	Healthy
SRR6474286	Healthy
ERR011153	Healthy
ERR719613	Healthy
ERR720103	Healthy
ERR525689	Healthy
ERR719526	Healthy
ERR321586	Healthy
ERR209399	Healthy
ERR719698	Healthy
ERR209403	Healthy
ERR209290	Healthy
SRR5813432	Healthy
ERR209210	Healthy
ERR011256	Healthy
SRR5651446	Healthy
ERR525935	Healthy
ERR719336	Healthy
ERR209168	Healthy
ERR719250	Healthy
ERR011251	Healthy
SRR5947872	Healthy
ERR011117	Healthy
ERR719258	Healthy
ERR209831	Healthy
ERR719779	Healthy
ERR480489	Healthy
ERR209495	Healthy
ERR209512	Healthy
ERR1809150	Healthy
ERR719931	Healthy
ERR525932	Healthy
ERR011164	Healthy
ERR719576	Healthy
SRR961698	Healthy
ERR526074	Healthy
ERR719065	Healthy
ERR481084	Healthy
ERR719208	Healthy
ERR209057	Healthy
ERR209903	Healthy
ERR479414	Healthy
ERR719805	Healthy
SRR5813226	Healthy
ERR209360	Healthy
ERR719579	Healthy
ERR719676	Healthy
ERR719813	Healthy
SRR5091576	Healthy
ERR480474	Healthy
ERR719741	Healthy
ERR525826	Healthy
ERR719287	Healthy
SRR5903354	Healthy
SRR5813415	Healthy
ERR481078	Healthy
ERR719568	Healthy
SRR6474240	Healthy
ERR011339	Healthy
ERR505100	Healthy
ERR480782	Healthy
SRR6474218	Healthy
ERR480837	Healthy
ERR720014	Healthy
ERR209471	Healthy
ERR719616	Healthy
ERR719218	Healthy
ERR209814	Healthy
ERR321135	Healthy
ERR209390	Healthy
ERR719147	Healthy
SRR6474244	Healthy
ERR479273	Healthy
SRR5813240	Healthy
ERR525758	Healthy
ERR011299	Healthy
ERR719009	Healthy
ERR209332	Healthy
ERR719755	Healthy
ERR525984	Healthy
ERR209446	Healthy
ERR719196	Healthy
SRR961763	Healthy
ERR480702	Healthy
ERR209498	Healthy
ERR479399	Healthy
SRR5813196	Healthy
ERR719791	Healthy
ERR719820	Healthy
ERR321175	Healthy
ERR719142	Healthy
SRR5091469	Healthy
SRR5947820	Healthy
ERR209664	Healthy
SRR5813231	Healthy
ERR719967	Healthy
SRR3313113	Healthy
SRR5813421	Healthy
SRR5903374	Healthy
ERR719426	Healthy
ERR209153	Healthy
ERR210094	Healthy
ERR720099	Healthy
ERR479581	Healthy
SRR5813372	Healthy
ERR719819	Healthy
ERR719532	Healthy
ERR719649	Healthy
ERR209251	Healthy
ERR209488	Healthy
ERR719842	Healthy
ERR011206	Healthy
SRR5813260	Healthy
ERR209272	Healthy
ERR209682	Healthy
SRR5813210	Healthy
ERR209331	Healthy
ERR011170	Healthy
ERR209490	Healthy
ERR719952	Healthy
ERR719888	Healthy
ERR479021	Healthy
SRR5763482	Healthy
ERR719979	Healthy
ERR525705	Healthy
ERR209514	Healthy
ERR321201	Healthy
SRR5813474	Healthy
SRR5813186	Healthy
ERR719222	Healthy
ERR719860	Healthy
ERR719126	Healthy
ERR719384	Healthy
SRR5983473	Healthy
ERR480539	Healthy
ERR720113	Healthy
ERR011196	Healthy
ERR480540	Healthy
ERR209108	Healthy
ERR209229	Healthy
ERR720184	Healthy
ERR479045	Healthy
ERR480681	Healthy
ERR209206	Healthy
ERR719957	Healthy
SRR961751	Healthy
ERR719275	Healthy
ERR209069	Healthy
ERR505096	Healthy
ERR209162	Healthy
ERR480457	Healthy
SRR5651428	Healthy
ERR719340	Healthy
ERR479004	Healthy
ERR209302	Healthy
SRR1930248	Healthy
ERR209897	Healthy
SRR5091487	Healthy
ERR719138	Healthy
ERR209187	Healthy
ERR720188	Healthy
ERR525960	Healthy
ERR720051	Healthy
ERR209340	Healthy
SRR6474308	Healthy
ERR209527	Healthy
SRR5813332	Healthy
ERR479326	Healthy
ERR719446	Healthy
ERR525741	Healthy
SRR5651466	Healthy
ERR479403	Healthy
SRR5275478	Healthy
SRR5903363	Healthy
ERR209727	Healthy
SRR2673280	Healthy
SRR6474281	Healthy
ERR480592	Healthy
SRR961758	Healthy
ERR720192	Healthy
SRR5813269	Healthy
ERR526081	Healthy
SRR6474272	Healthy
ERR720148	Healthy
SRR1930177	Healthy
SRR6474249	Healthy
ERR480665	Healthy
ERR209898	Healthy
ERR525752	Healthy
ERR525798	Healthy
SRR5813178	Healthy
SRR5091588	Healthy
ERR719070	Healthy
ERR719731	Healthy
SRR1930244	Healthy
SRR5813348	Healthy
ERR011237	Healthy
ERR209427	Healthy
ERR011295	Healthy
ERR479001	Healthy
SRR5813179	Healthy
ERR480875	Healthy
SRR2725848	Healthy
SRR5275440	Healthy
ERR719946	Healthy
SRR5813262	Healthy
ERR719310	Healthy
SRR5763464	Healthy
ERR719278	Healthy
ERR505085	Healthy
SRR6474215	Healthy
ERR525761	Healthy
ERR209352	Healthy
ERR719456	Healthy
ERR209902	Healthy
SRR3313039	Healthy
ERR480766	Healthy
SRR5651442	Healthy
ERR719621	Healthy
ERR719889	Healthy
ERR209643	Healthy
SRR5650023	Healthy
SRR5813286	Healthy
SRR1930136	Healthy
ERR525699	Healthy
ERR719414	Healthy
ERR718993	Healthy
ERR209263	Healthy
ERR321090	Healthy
SRR5813315	Healthy
SRR1930140	Healthy
SRR3160441	Healthy
SRR5091535	Healthy
ERR321079	Healthy
ERR525950	Healthy
ERR719320	Healthy
ERR719748	Healthy
ERR526079	Healthy
ERR209214	Healthy
ERR719322	Healthy
ERR720221	Healthy
ERR719122	Healthy
ERR719466	Healthy
ERR719127	Healthy
ERR525929	Healthy
ERR209702	Healthy
ERR719506	Healthy
SRR5813217	Healthy
ERR480896	Healthy
ERR720064	Healthy
ERR480560	Healthy
ERR719476	Healthy
SRR2175766	Healthy
ERR719240	Healthy
ERR719082	Healthy
ERR719716	Healthy
ERR719559	Healthy
SRR5091530	Healthy
ERR480631	Healthy
ERR209128	Healthy
SRR5813448	Healthy
ERR719541	Healthy
ERR719283	Healthy
ERR209722	Healthy
ERR526055	Healthy
ERR1809119	Healthy
ERR719892	Healthy
ERR011275	Healthy
ERR719004	Healthy
ERR479041	Healthy
SRR5275404	Healthy
ERR011247	Healthy
ERR321532	Healthy
SRR5983359	Healthy
ERR209503	Healthy
ERR525775	Healthy
SRR3313078	Healthy
ERR719118	Healthy
ERR719915	Healthy
ERR209248	Healthy
ERR1809153	Healthy
SRR6474263	Healthy
ERR719349	Healthy
ERR209460	Healthy
SRR961769	Healthy
ERR719075	Healthy
ERR480547	Healthy
ERR479407	Healthy
ERR719269	Healthy
SRR5947845	Healthy
ERR479377	Healthy
ERR719642	Healthy
ERR480866	Healthy
ERR479592	Healthy
ERR719908	Healthy
ERR1809125	Healthy
ERR209855	Healthy
ERR719391	Healthy
ERR719246	Healthy
SRR5813418	Healthy
ERR719077	Healthy
ERR719498	Healthy
SRR961808	Healthy
ERR719984	Healthy
ERR480705	Healthy
ERR479196	Healthy
ERR209380	Healthy
ERR719679	Healthy
ERR481090	Healthy
ERR526006	Healthy
ERR480515	Healthy
ERR481087	Healthy
ERR011175	Healthy
ERR505091	Healthy
ERR209811	Healthy
ERR719683	Healthy
SRR5813467	Healthy
ERR720209	Healthy
ERR526027	Healthy
ERR525715	Healthy
ERR720006	Healthy
ERR209389	Healthy
ERR209309	Healthy
SRR5091599	Healthy
ERR525748	Healthy
ERR480488	Healthy
ERR209228	Healthy
ERR719503	Healthy
ERR525692	Healthy
ERR719994	Healthy
SRR5813253	Healthy
ERR321438	Healthy
ERR209191	Healthy
ERR480576	Healthy
SRR5813292	Healthy
ERR718990	Healthy
ERR209368	Healthy
ERR719628	Healthy
SRR5651420	Healthy
ERR719665	Healthy
ERR720072	Healthy
SRR5763454	Healthy
ERR480629	Healthy
ERR719211	Healthy
ERR719460	Healthy
ERR525975	Healthy
ERR719897	Healthy
SRR5813183	Healthy
SRR961689	Healthy
ERR011180	Healthy
SRR6474225	Healthy
ERR209653	Healthy
ERR525947	Healthy
ERR719798	Healthy
ERR209062	Healthy
ERR321493	Healthy
ERR719563	Healthy
SRR5813454	Healthy
ERR505103	Healthy
ERR321577	Healthy
ERR719255	Healthy
ERR321155	Healthy
ERR479151	Healthy
ERR719516	Healthy
ERR209172	Healthy
ERR719408	Healthy
ERR209281	Healthy
ERR720001	Healthy
ERR719763	Healthy
ERR526051	Healthy
SRR5651462	Healthy
ERR525782	Healthy
ERR209373	Healthy
SRR5275477	Healthy
ERR209287	Healthy
ERR719921	Healthy
ERR481074	Healthy
SRR5813249	Healthy
ERR719297	Healthy
SRR5813306	Healthy
ERR719587	Healthy
SRR5763471	Healthy
ERR719134	Healthy
ERR719174	Healthy
ERR209188	Healthy
ERR719018	Healthy
ERR209823	Healthy
SRR5813251	Healthy
SRR5813202	Healthy
ERR479570	Healthy
ERR719366	Healthy
ERR720233	Healthy
SRR5651470	Healthy
ERR209241	Healthy
ERR321182	Healthy
ERR720175	Healthy
ERR479158	Healthy
SRR1930123	Healthy
SRR6474221	Healthy
ERR719405	Healthy
ERR525912	Healthy
ERR480648	Healthy
ERR719357	Healthy
ERR719365	Healthy
